City_ID,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,rain,snow
282,"{'lon': 10.7833, 'lat': 45.1667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 25.85, 'feels_like': 26.48, 'temp_min': 24.64, 'temp_max': 26.14, 'pressure': 1010, 'humidity': 76, 'sea_level': 1010, 'grnd_level': 1005}",10000.0,"{'speed': 0.45, 'deg': 63, 'gust': 0.89}",{'all': 0},1722582485.0,"{'type': 2, 'id': 2011529, 'country': 'IT', 'sunrise': 1722571387, 'sunset': 1722624180}",7200.0,3174050.0,Province of Mantua,200.0,,,,,,,,,,,
283,,,,,,,,,,,,,,mantua,45.1667,10.7833,26.14,76.0,0.0,0.45,IT,1722582485.0,,
284,"{'lon': -67.6236, 'lat': 5.6639}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 23.08, 'feels_like': 23.92, 'temp_min': 23.08, 'temp_max': 23.08, 'pressure': 1013, 'humidity': 95, 'sea_level': 1013, 'grnd_level': 1003}",10000.0,"{'speed': 1.67, 'deg': 102, 'gust': 1.49}",{'all': 100},1722582486.0,"{'country': 'VE', 'sunrise': 1722594357, 'sunset': 1722638843}",-14400.0,3629710.0,Puerto Ayacucho,200.0,,,,,,,,,,,
285,,,,,,,,,,,,,,puerto ayacucho,5.6639,-67.6236,23.08,95.0,100.0,1.67,VE,1722582486.0,,
286,"{'lon': 25.5701, 'lat': -33.918}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 13.11, 'feels_like': 12.51, 'temp_min': 12.16, 'temp_max': 14.06, 'pressure': 1023, 'humidity': 78, 'sea_level': 1023, 'grnd_level': 1018}",10000.0,"{'speed': 4.12, 'deg': 260}",{'all': 75},1722582242.0,"{'type': 2, 'id': 2072678, 'country': 'ZA', 'sunrise': 1722575346, 'sunset': 1722613124}",7200.0,964420.0,Port Elizabeth,200.0,,,,,,,,,,,
287,,,,,,,,,,,,,,port elizabeth,-33.918,25.5701,14.06,78.0,75.0,4.12,ZA,1722582242.0,,
288,"{'lon': 150.7967, 'lat': -2.5744}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 29.15, 'feels_like': 33.65, 'temp_min': 29.15, 'temp_max': 29.15, 'pressure': 1008, 'humidity': 73, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 4.94, 'deg': 151, 'gust': 6.27}",{'all': 48},1722582488.0,"{'country': 'PG', 'sunrise': 1722542570, 'sunset': 1722585793}",36000.0,2094342.0,Kavieng,200.0,,,,,,,,,,,
289,,,,,,,,,,,,,,kavieng,-2.5744,150.7967,29.15,73.0,48.0,4.94,PG,1722582488.0,,
290,"{'lon': 8.7833, 'lat': 3.75}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 24.92, 'feels_like': 26.08, 'temp_min': 24.92, 'temp_max': 24.92, 'pressure': 1016, 'humidity': 100, 'sea_level': 1016, 'grnd_level': 1012}",10000.0,"{'speed': 1.03, 'deg': 0}",{'all': 20},1722582489.0,"{'type': 1, 'id': 2049, 'country': 'GQ', 'sunrise': 1722576167, 'sunset': 1722620360}",3600.0,2309527.0,Malabo,200.0,,,,,,,,,,{'1h': 0.12},
291,,,,,,,,,,,,,,malabo,3.75,8.7833,24.92,100.0,20.0,1.03,GQ,1722582489.0,,
292,"{'lon': -79.2353, 'lat': 42.097}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 22.43, 'feels_like': 23.26, 'temp_min': 21.4, 'temp_max': 22.8, 'pressure': 1014, 'humidity': 97, 'sea_level': 1014, 'grnd_level': 957}",10000.0,"{'speed': 2.06, 'deg': 180}",{'all': 0},1722582366.0,"{'type': 2, 'id': 2008828, 'country': 'US', 'sunrise': 1722593496, 'sunset': 1722645277}",-14400.0,5122534.0,Jamestown,200.0,,,,,,,,,,,
293,,,,,,,,,,,,,,jamestown,42.097,-79.2353,22.8,97.0,0.0,2.06,US,1722582366.0,,
294,"{'lon': -84.7464, 'lat': 42.7534}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 21.59, 'feels_like': 22.42, 'temp_min': 21.12, 'temp_max': 22.16, 'pressure': 1012, 'humidity': 100, 'sea_level': 1012, 'grnd_level': 981}",10000.0,"{'speed': 0, 'deg': 0}",{'all': 100},1722582418.0,"{'type': 1, 'id': 4665, 'country': 'US', 'sunrise': 1722594721, 'sunset': 1722646698}",-14400.0,4994344.0,Grand Ledge,200.0,,,,,,,,,,,
295,,,,,,,,,,,,,,grand ledge,42.7534,-84.7464,22.16,100.0,100.0,0.0,US,1722582418.0,,
296,"{'lon': 128.7333, 'lat': -15.7667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 31.99, 'feels_like': 30.09, 'temp_min': 31.99, 'temp_max': 31.99, 'pressure': 1012, 'humidity': 22, 'sea_level': 1012, 'grnd_level': 1002}",10000.0,"{'speed': 2.57, 'deg': 70}",{'all': 5},1722582492.0,"{'type': 1, 'id': 9587, 'country': 'AU', 'sunrise': 1722548902, 'sunset': 1722590051}",28800.0,2068110.0,Kununurra,200.0,,,,,,,,,,,
297,,,,,,,,,,,,,,kununurra,-15.7667,128.7333,31.99,22.0,5.0,2.57,AU,1722582492.0,,
298,"{'lon': -41.8817, 'lat': -22.7469}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 15.03, 'feels_like': 14.6, 'temp_min': 15.03, 'temp_max': 15.03, 'pressure': 1024, 'humidity': 77, 'sea_level': 1024, 'grnd_level': 1024}",10000.0,"{'speed': 4.34, 'deg': 19, 'gust': 6.17}",{'all': 0},1722582264.0,"{'type': 1, 'id': 8407, 'country': 'BR', 'sunrise': 1722590431, 'sunset': 1722630414}",-10800.0,3471487.0,Armação de Búzios,200.0,,,,,,,,,,,
299,,,,,,,,,,,,,,armacao de buzios,-22.7469,-41.8817,15.03,77.0,0.0,4.34,BR,1722582264.0,,
300,"{'lon': 41.7941, 'lat': 63.4721}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 20.62, 'feels_like': 20.38, 'temp_min': 20.62, 'temp_max': 20.62, 'pressure': 1000, 'humidity': 63, 'sea_level': 1000, 'grnd_level': 998}",10000.0,"{'speed': 2.31, 'deg': 61, 'gust': 4.12}",{'all': 88},1722582495.0,"{'country': 'RU', 'sunrise': 1722558597, 'sunset': 1722622086}",10800.0,467539.0,Yemetsk,200.0,,,,,,,,,,,
301,,,,,,,,,,,,,,yemetsk,63.4721,41.7941,20.62,63.0,88.0,2.31,RU,1722582495.0,,
302,"{'lon': 40.5433, 'lat': 64.5401}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 17.06, 'feels_like': 17.43, 'temp_min': 17.06, 'temp_max': 17.06, 'pressure': 1002, 'humidity': 100, 'sea_level': 1002, 'grnd_level': 1001}",10000.0,"{'speed': 2, 'deg': 20}",{'all': 75},1722582462.0,"{'type': 1, 'id': 8922, 'country': 'RU', 'sunrise': 1722558285, 'sunset': 1722622997}",10800.0,581049.0,Arkhangelsk,200.0,,,,,,,,,,,
303,,,,,,,,,,,,,,arkhangel'sk,64.5401,40.5433,17.06,100.0,75.0,2.0,RU,1722582462.0,,
304,"{'lon': 63.4167, 'lat': -19.6833}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 22.17, 'feels_like': 22.32, 'temp_min': 22.17, 'temp_max': 22.17, 'pressure': 1020, 'humidity': 72, 'sea_level': 1020, 'grnd_level': 1017}",10000.0,"{'speed': 6.25, 'deg': 185, 'gust': 6.15}",{'all': 1},1722582498.0,"{'country': 'MU', 'sunrise': 1722564901, 'sunset': 1722605402}",14400.0,1545752.0,Port Mathurin,200.0,,,,,,,,,,,
305,,,,,,,,,,,,,,port mathurin,-19.6833,63.4167,22.17,72.0,1.0,6.25,MU,1722582498.0,,
306,"{'lon': 23.6821, 'lat': 70.6634}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 15.25, 'feels_like': 15.13, 'temp_min': 15.25, 'temp_max': 15.25, 'pressure': 1015, 'humidity': 88, 'sea_level': 1015, 'grnd_level': 1001}",10000.0,"{'speed': 0, 'deg': 0}",{'all': 0},1722582499.0,"{'type': 1, 'id': 1632, 'country': 'NO', 'sunrise': 1722555693, 'sunset': 1722633682}",7200.0,779683.0,Hammerfest,200.0,,,,,,,,,,,
307,,,,,,,,,,,,,,hammerfest,70.6634,23.6821,15.25,88.0,0.0,0.0,NO,1722582499.0,,
308,"{'lon': 11.25, 'lat': 43.7667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 26.98, 'feels_like': 27.58, 'temp_min': 25.29, 'temp_max': 27.68, 'pressure': 1009, 'humidity': 53, 'sea_level': 1009, 'grnd_level': 986}",10000.0,"{'speed': 0.51, 'deg': 0}",{'all': 0},1722582500.0,"{'type': 1, 'id': 6804, 'country': 'IT', 'sunrise': 1722571505, 'sunset': 1722623837}",7200.0,3176959.0,Florence,200.0,,,,,,,,,,,
309,,,,,,,,,,,,,,florencia,43.7667,11.25,27.68,53.0,0.0,0.51,IT,1722582500.0,,
310,"{'lon': 11.0333, 'lat': -2.85}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 21.08, 'feels_like': 21.23, 'temp_min': 21.08, 'temp_max': 21.08, 'pressure': 1017, 'humidity': 76, 'sea_level': 1017, 'grnd_level': 986}",10000.0,"{'speed': 0.18, 'deg': 210, 'gust': 0.53}",{'all': 19},1722582501.0,"{'country': 'GA', 'sunrise': 1722576132, 'sunset': 1722619315}",3600.0,2396253.0,Tchibanga,200.0,,,,,,,,,,,
311,,,,,,,,,,,,,,tchibanga,-2.85,11.0333,21.08,76.0,19.0,0.18,GA,1722582501.0,,
312,"{'lon': 151.8468, 'lat': 7.4515}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 30.97, 'feels_like': 37.97, 'temp_min': 30.97, 'temp_max': 30.97, 'pressure': 1009, 'humidity': 74, 'sea_level': 1009, 'grnd_level': 1009}",10000.0,"{'speed': 2.06, 'deg': 0}",{'all': 75},1722582502.0,"{'type': 1, 'id': 7898, 'country': 'FM', 'sunrise': 1722541542, 'sunset': 1722586317}",36000.0,2081114.0,Weno,200.0,,,,,,,,,,{'1h': 0.51},
313,,,,,,,,,,,,,,weno,7.4515,151.8468,30.97,74.0,75.0,2.06,FM,1722582502.0,,
314,"{'lon': 5.5167, 'lat': 8.2167}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 21.82, 'feels_like': 22.41, 'temp_min': 21.82, 'temp_max': 21.82, 'pressure': 1015, 'humidity': 90, 'sea_level': 1015, 'grnd_level': 964}",10000.0,"{'speed': 2.31, 'deg': 221, 'gust': 6.99}",{'all': 100},1722582494.0,"{'country': 'NG', 'sunrise': 1722576604, 'sunset': 1722621491}",3600.0,2343943.0,Egbe,200.0,,,,,,,,,,,
315,,,,,,,,,,,,,,egbe,8.2167,5.5167,21.82,90.0,100.0,2.31,NG,1722582494.0,,
316,"{'lon': -58.9833, 'lat': -28.95}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 25.54, 'feels_like': 25.25, 'temp_min': 25.54, 'temp_max': 25.54, 'pressure': 1004, 'humidity': 42, 'sea_level': 1004, 'grnd_level': 997}",10000.0,"{'speed': 8.95, 'deg': 32, 'gust': 21.2}",{'all': 5},1722582504.0,"{'country': 'AR', 'sunrise': 1722595111, 'sunset': 1722633942}",-10800.0,3433715.0,Crucecita,200.0,,,,,,,,,,,
317,,,,,,,,,,,,,,crucecita,-28.95,-58.9833,25.54,42.0,5.0,8.95,AR,1722582504.0,,
318,"{'lon': 92, 'lat': 31.5}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 12.83, 'feels_like': 11.66, 'temp_min': 12.83, 'temp_max': 12.83, 'pressure': 1002, 'humidity': 57, 'sea_level': 1002, 'grnd_level': 581}",10000.0,"{'speed': 4, 'deg': 2, 'gust': 2.46}",{'all': 100},1722582315.0,"{'country': 'CN', 'sunrise': 1722553732, 'sunset': 1722602852}",28800.0,1280517.0,Nagqu Prefecture,200.0,,,,,,,,,,{'1h': 1.15},
319,,,,,,,,,,,,,,nagqu,31.5,92.0,12.83,57.0,100.0,4.0,CN,1722582315.0,,
320,"{'lon': 121.6247, 'lat': 63.7553}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 20.31, 'feels_like': 19.28, 'temp_min': 20.31, 'temp_max': 20.31, 'pressure': 1011, 'humidity': 34, 'sea_level': 1011, 'grnd_level': 998}",10000.0,"{'speed': 1.06, 'deg': 6, 'gust': 1.67}",{'all': 9},1722582506.0,"{'country': 'RU', 'sunrise': 1722539241, 'sunset': 1722603125}",32400.0,2013392.0,Vilyuysk,200.0,,,,,,,,,,,
321,,,,,,,,,,,,,,vilyuysk,63.7553,121.6247,20.31,34.0,9.0,1.06,RU,1722582506.0,,
322,"{'lon': 5.5228, 'lat': 22.785}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 25.95, 'feels_like': 25.95, 'temp_min': 25.95, 'temp_max': 25.95, 'pressure': 1014, 'humidity': 38, 'sea_level': 1014, 'grnd_level': 864}",10000.0,"{'speed': 3.09, 'deg': 120}",{'all': 0},1722582507.0,"{'type': 1, 'id': 1066, 'country': 'DZ', 'sunrise': 1722575373, 'sunset': 1722622719}",3600.0,2478216.0,Tamanghasset,200.0,,,,,,,,,,,
323,,,,,,,,,,,,,,tamanrasset,22.785,5.5228,25.95,38.0,0.0,3.09,DZ,1722582507.0,,
324,"{'lon': -40.2925, 'lat': -20.3297}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 20.53, 'feels_like': 20.73, 'temp_min': 15.97, 'temp_max': 20.53, 'pressure': 1024, 'humidity': 80, 'sea_level': 1024, 'grnd_level': 1021}",10000.0,"{'speed': 2.24, 'deg': 203, 'gust': 2.68}",{'all': 0},1722581752.0,"{'type': 2, 'id': 2012383, 'country': 'BR', 'sunrise': 1722589839, 'sunset': 1722630243}",-10800.0,3445026.0,Vila Velha,200.0,,,,,,,,,,,
325,,,,,,,,,,,,,,vila velha,-20.3297,-40.2925,20.53,80.0,0.0,2.24,BR,1722581752.0,,
326,"{'lon': 59.4521, 'lat': 54.2996}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 18.65, 'feels_like': 18.42, 'temp_min': 18.65, 'temp_max': 18.65, 'pressure': 999, 'humidity': 71, 'sea_level': 999, 'grnd_level': 943}",10000.0,"{'speed': 4.49, 'deg': 258, 'gust': 6.26}",{'all': 72},1722582509.0,"{'country': 'RU', 'sunrise': 1722557775, 'sunset': 1722614432}",18000.0,479704.0,Uchaly,200.0,,,,,,,,,,,
327,,,,,,,,,,,,,,uchaly,54.2996,59.4521,18.65,71.0,72.0,4.49,RU,1722582509.0,,
328,"{'lon': -46.0333, 'lat': 60.7167}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 5.46, 'feels_like': 5.46, 'temp_min': 5.46, 'temp_max': 5.46, 'pressure': 1012, 'humidity': 84, 'sea_level': 1012, 'grnd_level': 1012}",10000.0,"{'speed': 1.13, 'deg': 323, 'gust': 1.16}",{'all': 47},1722582510.0,"{'country': 'GL', 'sunrise': 1722581016, 'sunset': 1722641822}",-3600.0,3420846.0,Qaqortoq,200.0,,,,,,,,,,,
329,,,,,,,,,,,,,,qaqortoq,60.7167,-46.0333,5.46,84.0,47.0,1.13,GL,1722582510.0,,
330,"{'lon': 101.5629, 'lat': 2.6579}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 34.03, 'feels_like': 40.26, 'temp_min': 33.48, 'temp_max': 34.08, 'pressure': 1008, 'humidity': 55, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 2.06, 'deg': 0}",{'all': 40},1722582512.0,"{'type': 1, 'id': 9427, 'country': 'MY', 'sunrise': 1722553984, 'sunset': 1722598011}",28800.0,1741562.0,Tanjung Sepat,200.0,,,,,,,,,,,
331,,,,,,,,,,,,,,tanjung sepat,2.6579,101.5629,34.08,55.0,40.0,2.06,MY,1722582512.0,,
332,"{'lon': -76.2167, 'lat': -13.7}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 17.03, 'feels_like': 16.93, 'temp_min': 16.12, 'temp_max': 17.03, 'pressure': 1016, 'humidity': 82, 'sea_level': 1016, 'grnd_level': 1012}",10000.0,"{'speed': 1.03, 'deg': 100}",{'all': 100},1722582513.0,"{'type': 1, 'id': 8691, 'country': 'PE', 'sunrise': 1722597911, 'sunset': 1722639414}",-18000.0,3932145.0,Pisco,200.0,,,,,,,,,,,
333,,,,,,,,,,,,,,pisco,-13.7,-76.2167,17.03,82.0,100.0,1.03,PE,1722582513.0,,
334,"{'lon': -97.8558, 'lat': 55.7435}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 14.09, 'feels_like': 13.7, 'temp_min': 14.09, 'temp_max': 14.09, 'pressure': 1012, 'humidity': 82, 'sea_level': 1012, 'grnd_level': 987}",10000.0,"{'speed': 3.09, 'deg': 250}",{'all': 20},1722582379.0,"{'type': 1, 'id': 935, 'country': 'CA', 'sunrise': 1722595179, 'sunset': 1722652532}",-18000.0,6165406.0,Thompson,200.0,,,,,,,,,,,
335,,,,,,,,,,,,,,thompson,55.7435,-97.8558,14.09,82.0,20.0,3.09,CA,1722582379.0,,
336,"{'lon': 90.2201, 'lat': 25.5198}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 23.75, 'feels_like': 24.74, 'temp_min': 23.75, 'temp_max': 23.75, 'pressure': 1002, 'humidity': 98, 'sea_level': 1002, 'grnd_level': 963}",3017.0,"{'speed': 2.55, 'deg': 128, 'gust': 8.27}",{'all': 100},1722582515.0,"{'country': 'IN', 'sunrise': 1722554779, 'sunset': 1722602659}",19800.0,1254046.0,Tura,200.0,,,,,,,,,,,
337,,,,,,,,,,,,,,tura,25.5198,90.2201,23.75,98.0,100.0,2.55,IN,1722582515.0,,
338,"{'lon': 117.7, 'lat': 49.45}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 25.15, 'feels_like': 24.92, 'temp_min': 25.15, 'temp_max': 25.15, 'pressure': 1004, 'humidity': 46, 'sea_level': 1004, 'grnd_level': 938}",10000.0,"{'speed': 5.1, 'deg': 128, 'gust': 6.26}",{'all': 12},1722582317.0,"{'country': 'CN', 'sunrise': 1722544908, 'sunset': 1722599341}",28800.0,2036595.0,Jalai Nur,200.0,,,,,,,,,,,
339,,,,,,,,,,,,,,jalai nur,49.45,117.7,25.15,46.0,12.0,5.1,CN,1722582317.0,,
340,"{'lon': 5.226, 'lat': 60.4092}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 17.33, 'feels_like': 16.97, 'temp_min': 16.64, 'temp_max': 18.19, 'pressure': 1012, 'humidity': 71, 'sea_level': 1012, 'grnd_level': 1007}",10000.0,"{'speed': 0.9, 'deg': 69, 'gust': 0.94}",{'all': 45},1722582519.0,"{'type': 2, 'id': 2007399, 'country': 'NO', 'sunrise': 1722568818, 'sunset': 1722629416}",7200.0,3162639.0,Askøy,200.0,,,,,,,,,,,
341,,,,,,,,,,,,,,askoy,60.4092,5.226,18.19,71.0,45.0,0.9,NO,1722582519.0,,
342,"{'lon': -68.9, 'lat': -5.1833}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 22.16, 'feels_like': 22.94, 'temp_min': 22.16, 'temp_max': 22.16, 'pressure': 1012, 'humidity': 96, 'sea_level': 1012, 'grnd_level': 997}",10000.0,"{'speed': 1.49, 'deg': 304, 'gust': 3.67}",{'all': 21},1722582520.0,"{'country': 'BR', 'sunrise': 1722595492, 'sunset': 1722638321}",-14400.0,3663693.0,Jutaí,200.0,,,,,,,,,,,
343,,,,,,,,,,,,,,jutai,-5.1833,-68.9,22.16,96.0,21.0,1.49,BR,1722582520.0,,
344,"{'lon': -65.1023, 'lat': -43.3002}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 12.42, 'feels_like': 11.15, 'temp_min': 12.42, 'temp_max': 12.42, 'pressure': 994, 'humidity': 55, 'sea_level': 994, 'grnd_level': 993}",10000.0,"{'speed': 5.37, 'deg': 355, 'gust': 9.44}",{'all': 100},1722582522.0,"{'country': 'AR', 'sunrise': 1722598271, 'sunset': 1722633720}",-10800.0,3839307.0,Rawson,200.0,,,,,,,,,,,
345,,,,,,,,,,,,,,rawson,-43.3002,-65.1023,12.42,55.0,100.0,5.37,AR,1722582522.0,,
346,"{'lon': 135.3667, 'lat': 33.7333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 30.24, 'feels_like': 35.63, 'temp_min': 30.24, 'temp_max': 30.24, 'pressure': 1006, 'humidity': 70, 'sea_level': 1006, 'grnd_level': 991}",10000.0,"{'speed': 2.66, 'deg': 205, 'gust': 2.31}",{'all': 0},1722582523.0,"{'country': 'JP', 'sunrise': 1722543065, 'sunset': 1722592704}",32400.0,1850708.0,Tanabe,200.0,,,,,,,,,,,
347,,,,,,,,,,,,,,tanabe,33.7333,135.3667,30.24,70.0,0.0,2.66,JP,1722582523.0,,
348,"{'lon': -52.7813, 'lat': 47.5166}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 20.19, 'feels_like': 20.64, 'temp_min': 17.26, 'temp_max': 20.25, 'pressure': 1011, 'humidity': 91, 'sea_level': 1011, 'grnd_level': 998}",10000.0,"{'speed': 2.24, 'deg': 164, 'gust': 4.02}",{'all': 29},1722582524.0,"{'type': 2, 'id': 2004771, 'country': 'CA', 'sunrise': 1722586239, 'sunset': 1722639837}",-9000.0,6082231.0,Mount Pearl,200.0,,,,,,,,,,,
349,,,,,,,,,,,,,,mount pearl,47.5166,-52.7813,20.25,91.0,29.0,2.24,CA,1722582524.0,,
350,"{'lon': 89.8983, 'lat': 52.7939}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 28.07, 'feels_like': 27.94, 'temp_min': 28.07, 'temp_max': 28.07, 'pressure': 1004, 'humidity': 43, 'sea_level': 1004, 'grnd_level': 955}",10000.0,"{'speed': 2.32, 'deg': 36, 'gust': 1.87}",{'all': 0},1722582525.0,"{'country': 'RU', 'sunrise': 1722550841, 'sunset': 1722606752}",25200.0,1490036.0,Tashtyp,200.0,,,,,,,,,,,
351,,,,,,,,,,,,,,tashtyp,52.7939,89.8983,28.07,43.0,0.0,2.32,RU,1722582525.0,,
352,"{'lon': -51.8122, 'lat': -30.8511}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 15.11, 'feels_like': 15.05, 'temp_min': 15.11, 'temp_max': 15.11, 'pressure': 1016, 'humidity': 91, 'sea_level': 1016, 'grnd_level': 1010}",10000.0,"{'speed': 2.15, 'deg': 55, 'gust': 3.39}",{'all': 7},1722582526.0,"{'country': 'BR', 'sunrise': 1722593582, 'sunset': 1722632030}",-10800.0,3468014.0,Camaquã,200.0,,,,,,,,,,,
353,,,,,,,,,,,,,,camaqua,-30.8511,-51.8122,15.11,91.0,7.0,2.15,BR,1722582526.0,,
354,"{'lon': 125.7247, 'lat': 11.0333}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 29.26, 'feels_like': 32.72, 'temp_min': 29.26, 'temp_max': 29.26, 'pressure': 1007, 'humidity': 67, 'sea_level': 1007, 'grnd_level': 1007}",10000.0,"{'speed': 1.57, 'deg': 114, 'gust': 1.34}",{'all': 58},1722582492.0,"{'country': 'PH', 'sunrise': 1722547527, 'sunset': 1722592871}",28800.0,1712206.0,Guiuan,200.0,,,,,,,,,,{'1h': 0.2},
355,,,,,,,,,,,,,,guiuan,11.0333,125.7247,29.26,67.0,58.0,1.57,PH,1722582492.0,,
356,"{'lon': -73.8203, 'lat': -41.8697}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 9.49, 'feels_like': 6.61, 'temp_min': 9.49, 'temp_max': 9.49, 'pressure': 996, 'humidity': 91, 'sea_level': 996, 'grnd_level': 990}",10000.0,"{'speed': 5.96, 'deg': 358, 'gust': 11.29}",{'all': 85},1722582529.0,"{'country': 'CL', 'sunrise': 1722600159, 'sunset': 1722636016}",-14400.0,3899695.0,Ancud,200.0,,,,,,,,,,{'1h': 0.64},
357,,,,,,,,,,,,,,ancud,-41.8697,-73.8203,9.49,91.0,85.0,5.96,CL,1722582529.0,,
358,"{'lon': 53.1512, 'lat': 67.6803}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 22.68, 'feels_like': 22.49, 'temp_min': 22.68, 'temp_max': 22.68, 'pressure': 1004, 'humidity': 57, 'sea_level': 1004, 'grnd_level': 1002}",10000.0,"{'speed': 7.43, 'deg': 68, 'gust': 9.23}",{'all': 69},1722582530.0,"{'country': 'RU', 'sunrise': 1722552870, 'sunset': 1722622361}",10800.0,866062.0,Iskateley,200.0,,,,,,,,,,,
359,,,,,,,,,,,,,,iskateley,67.6803,53.1512,22.68,57.0,69.0,7.43,RU,1722582530.0,,
360,"{'lon': -102.2, 'lat': 17.9583}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 26.48, 'feels_like': 26.48, 'temp_min': 26.48, 'temp_max': 26.48, 'pressure': 1014, 'humidity': 83, 'sea_level': 1014, 'grnd_level': 1011}",10000.0,"{'speed': 1.65, 'deg': 8, 'gust': 2.11}",{'all': 100},1722582531.0,"{'country': 'MX', 'sunrise': 1722601663, 'sunset': 1722648134}",-21600.0,4026082.0,Lázaro Cárdenas,200.0,,,,,,,,,,,
361,,,,,,,,,,,,,,ciudad lazaro cardenas,17.9583,-102.2,26.48,83.0,100.0,1.65,MX,1722582531.0,,
